ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
0.0,150.000,22.00,48.00,24853.308,24703.308,10.847,125.0,7.578e+01,1.895e-04,38.068,31.661,786.6,1.000e+05,0.001,273.523,126.9,8.396e+01,2.068e-04,0.0,1.671e-04,2.149e-04,1.761e-04,-7.1,12.62,815.9,2.49,-8.4,-19.2,3.9,-14.8,-210.7,0.0,9.3,13.9,-201.4,13.9,64.0,32.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,4.3853e+22,3.199e+03,1.547e+00,2.599,1.0000,3.4992e+22,62.01,79.80,2.02,8.2080e+21,28.80,18.72,4.00,6.5238e+20,9.18,1.49,16.04,-0.089
0.0,151.000,22.00,48.00,24854.308,24703.308,10.847,125.7,7.382e+01,1.836e-04,38.105,31.815,788.4,1.000e+05,0.001,274.793,127.6,8.181e+01,2.005e-04,0.0,1.619e-04,2.082e-04,1.681e-04,-8.5,12.60,824.0,2.49,-8.4,-19.2,3.8,-16.2,-210.0,0.0,14.8,12.9,-195.3,12.9,64.3,32.2,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,4.2499e+22,3.199e+03,1.546e+00,2.599,1.0000,3.3912e+22,62.02,79.80,2.02,7.9547e+21,28.81,18.72,4.00,6.3179e+20,9.17,1.49,16.04,-0.089
0.0,152.000,22.00,48.00,24855.308,24703.308,10.846,126.3,7.191e+01,1.779e-04,38.105,31.815,790.2,1.000e+05,0.001,275.793,128.2,7.972e+01,1.943e-04,0.0,1.569e-04,2.017e-04,1.650e-04,-7.3,12.58,820.6,2.48,-8.5,-19.3,3.8,-15.1,-209.4,0.0,11.0,20.3,-198.4,20.3,64.6,32.3,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,4.1186e+22,3.199e+03,1.545e+00,2.599,1.0000,3.2865e+22,62.02,79.80,2.02,7.7092e+21,28.81,18.72,4.00,6.1184e+20,9.17,1.49,16.04,-0.089
0.0,153.000,22.00,48.00,24856.308,24703.308,10.845,127.0,7.004e+01,1.724e-04,38.105,31.815,791.9,1.000e+05,0.001,276.793,128.9,7.769e+01,1.884e-04,0.0,1.521e-04,1.954e-04,1.572e-04,-8.8,12.56,829.5,2.48,-8.5,-19.3,3.7,-16.6,-208.7,0.0,19.8,24.7,-188.9,24.7,65.0,32.5,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,3.9915e+22,3.199e+03,1.544e+00,2.599,1.0000,3.1851e+22,62.03,79.80,2.02,7.4712e+21,28.81,18.72,4.00,5.9252e+20,9.16,1.48,16.04,-0.089
0.0,154.000,22.00,48.00,24857.308,24703.308,10.844,127.6,6.823e+01,1.671e-04,38.105,31.815,793.7,1.000e+05,0.001,277.793,129.5,7.570e+01,1.827e-04,0.0,1.474e-04,1.893e-04,1.500e-04,-10.2,12.54,837.7,2.47,-8.5,-19.3,3.6,-17.9,-208.0,0.0,7.8,23.0,-200.2,23.0,65.3,32.6,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,3.8682e+22,3.200e+03,1.543e+00,2.599,1.0000,3.0868e+22,62.03,79.80,2.02,7.2406e+21,28.81,18.72,4.00,5.7382e+20,9.16,1.48,16.04,-0.089
0.0,155.000,22.00,48.00,24858.308,24703.308,10.843,128.3,6.646e+01,1.619e-04,38.105,31.815,795.5,1.000e+05,0.001,278.793,130.2,7.377e+01,1.771e-04,0.0,1.429e-04,1.834e-04,1.452e-04,-10.3,12.52,840.2,2.47,-8.6,-19.3,3.6,-18.0,-207.4,0.0,12.9,22.3,-194.4,22.3,65.6,32.8,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,3.7488e+22,3.200e+03,1.542e+00,2.598,1.0000,2.9915e+22,62.03,79.80,2.02,7.0171e+21,28.81,18.72,4.00,5.5570e+20,9.15,1.48,16.04,-0.089
0.0,156.000,22.00,48.00,24859.308,24703.308,10.842,128.9,6.474e+01,1.569e-04,38.145,31.983,797.3,1.000e+05,0.001,280.083,130.8,7.189e+01,1.717e-04,0.0,1.385e-04,1.777e-04,1.398e-04,-10.9,12.50,844.8,2.46,-8.6,-19.3,3.5,-18.6,-206.7,0.0,31.3,26.7,-175.4,26.7,65.9,33.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,3.6336e+22,3.200e+03,1.541e+00,2.598,1.0000,2.8996e+22,62.04,79.80,2.02,6.8016e+21,28.82,18.72,4.00,5.3822e+20,9.14,1.48,16.04,-0.089
0.0,157.000,22.00,48.00,24860.308,24703.308,10.841,129.6,6.307e+01,1.521e-04,38.145,31.983,799.0,1.000e+05,0.001,281.083,131.5,7.006e+01,1.665e-04,0.0,1.343e-04,1.722e-04,1.365e-04,-10.3,12.47,843.4,2.46,-8.7,-19.3,3.4,-18.0,-206.0,0.0,32.2,18.4,-173.8,18.4,66.2,33.1,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,3.5219e+22,3.200e+03,1.540e+00,2.598,1.0000,2.8105e+22,62.04,79.80,2.02,6.5927e+21,28.82,18.72,4.00,5.2129e+20,9.14,1.48,16.04,-0.089
0.0,158.000,22.00,48.00,24861.308,24703.308,10.840,130.2,6.144e+01,1.474e-04,38.145,31.983,800.8,1.000e+05,0.001,282.083,132.1,6.827e+01,1.614e-04,0.0,1.302e-04,1.669e-04,1.294e-04,-12.2,12.45,854.6,2.45,-8.7,-19.4,3.4,-19.8,-205.4,0.0,29.6,4.9,-175.8,4.9,66.6,33.3,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,3.4137e+22,3.200e+03,1.539e+00,2.598,1.0000,2.7242e+22,62.05,79.80,2.02,6.3902e+21,28.82,18.72,4.00,5.0490e+20,9.13,1.48,16.04,-0.089
0.0,159.000,22.00,48.00,24862.308,24703.308,10.839,130.9,5.985e+01,1.429e-04,38.145,31.983,802.5,1.000e+05,0.001,283.083,132.8,6.653e+01,1.565e-04,0.0,1.262e-04,1.617e-04,1.274e-04,-10.8,12.43,849.7,2.45,-8.7,-19.4,3.3,-18.6,-204.7,0.0,25.7,4.4,-179.0,4.4,66.9,33.4,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,3.3088e+22,3.201e+03,1.538e+00,2.598,1.0000,2.6405e+22,62.05,79.80,2.02,6.1939e+21,28.82,18.72,4.00,4.8902e+20,9.13,1.48,16.04,-0.089
0.0,160.000,22.00,48.00,24863.308,24703.308,10.838,131.5,5.830e+01,1.385e-04,38.145,31.983,804.3,1.000e+05,0.001,284.083,133.4,6.483e+01,1.518e-04,0.0,1.224e-04,1.567e-04,1.270e-04,-8.3,12.41,839.8,2.44,-8.8,-19.4,3.3,-16.3,-204.0,0.0,32.3,2.9,-171.7,2.9,67.2,33.6,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,3.2072e+22,3.201e+03,1.537e+00,2.598,1.0000,2.5594e+22,62.06,79.80,2.02,6.0037e+21,28.82,18.72,4.00,4.7364e+20,9.12,1.48,16.04,-0.089
0.0,161.000,22.00,48.00,24864.308,24703.308,10.837,132.2,5.679e+01,1.342e-04,38.185,32.133,806.0,1.000e+05,0.001,285.379,134.1,6.318e+01,1.472e-04,0.0,1.186e-04,1.519e-04,1.205e-04,-10.3,12.39,850.8,2.44,-8.8,-19.4,3.2,-18.2,-203.4,0.0,37.1,1.6,-166.3,1.6,67.5,33.8,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,3.1091e+22,3.201e+03,1.536e+00,2.598,1.0000,2.4812e+22,62.06,79.80,2.02,5.8202e+21,28.83,18.72,4.00,4.5879e+20,9.11,1.48,16.04,-0.089
0.0,162.000,22.00,48.00,24865.308,24703.308,10.837,132.8,5.532e+01,1.301e-04,38.185,32.133,807.8,1.000e+05,0.001,286.379,134.7,6.157e+01,1.427e-04,0.0,1.150e-04,1.472e-04,1.150e-04,-11.6,12.37,859.2,2.43,-8.8,-19.4,3.1,-19.4,-202.7,0.0,33.4,-9.2,-169.3,-9.2,67.8,33.9,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,3.0141e+22,3.201e+03,1.535e+00,2.597,1.0000,2.4054e+22,62.07,79.81,2.02,5.6423e+21,28.83,18.72,4.00,4.4441e+20,9.11,1.47,16.04,-0.089
0.0,163.000,22.00,48.00,24866.308,24703.308,10.836,133.5,5.389e+01,1.261e-04,38.185,32.133,809.5,1.000e+05,0.001,287.379,135.4,6.000e+01,1.384e-04,0.0,1.115e-04,1.427e-04,1.160e-04,-8.1,12.35,844.2,2.43,-8.9,-19.4,3.1,-16.2,-202.0,0.0,41.6,-6.2,-160.5,-6.2,68.2,34.1,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.9219e+22,3.201e+03,1.534e+00,2.597,1.0000,2.3319e+22,62.07,79.81,2.02,5.4698e+21,28.83,18.72,4.00,4.3048e+20,9.10,1.47,16.04,-0.089
0.0,164.000,22.00,48.00,24867.308,24703.308,10.835,134.1,5.250e+01,1.223e-04,38.185,32.133,811.2,1.000e+05,0.001,288.379,136.1,5.847e+01,1.342e-04,0.0,1.081e-04,1.383e-04,1.163e-04,-4.9,12.33,831.7,2.42,-8.9,-19.5,3.0,-13.4,-201.4,0.0,51.8,-12.1,-149.5,-12.1,68.5,34.2,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.8326e+22,3.201e+03,1.533e+00,2.597,1.0000,2.2606e+22,62.07,79.81,2.02,5.3026e+21,28.83,18.72,4.00,4.1699e+20,9.09,1.47,16.04,-0.089
0.0,165.000,22.00,48.00,24868.308,24703.308,10.834,134.8,5.114e+01,1.185e-04,38.185,32.133,812.9,1.000e+05,0.001,289.379,136.7,5.698e+01,1.302e-04,0.0,1.048e-04,1.340e-04,1.111e-04,-6.2,12.31,839.5,2.42,-9.0,-19.5,2.9,-14.6,-200.7,0.0,47.0,-9.4,-153.6,-9.4,68.8,34.4,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.7459e+22,3.202e+03,1.532e+00,2.597,1.0000,2.1915e+22,62.08,79.81,2.02,5.1405e+21,28.83,18.72,4.00,4.0392e+20,9.09,1.47,16.04,-0.089
0.0,166.000,22.00,48.00,24869.308,24703.308,10.833,135.4,4.982e+01,1.149e-04,38.224,32.277,814.7,1.000e+05,0.000,290.677,137.4,5.553e+01,1.263e-04,0.0,1.016e-04,1.299e-04,1.053e-04,-8.4,12.29,851.1,2.41,-9.0,-19.5,2.9,-16.6,-200.0,0.0,45.0,-13.6,-155.0,-13.6,69.1,34.6,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.6624e+22,3.202e+03,1.531e+00,2.597,1.0000,2.1248e+22,62.08,79.81,2.02,4.9841e+21,28.84,18.72,4.00,3.9130e+20,9.08,1.47,16.04,-0.089
0.0,167.000,22.00,48.00,24870.308,24703.308,10.832,136.1,4.854e+01,1.114e-04,38.224,32.277,816.4,1.000e+05,0.000,291.677,138.0,5.412e+01,1.225e-04,0.0,9.856e-05,1.259e-04,9.865e-05,-11.4,12.27,867.5,2.41,-9.0,-19.5,2.8,-19.4,-199.4,0.0,42.1,-11.7,-157.2,-11.7,69.4,34.7,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.5813e+22,3.202e+03,1.530e+00,2.597,1.0000,2.0602e+22,62.09,79.81,2.02,4.8324e+21,28.84,18.72,4.00,3.7908e+20,9.07,1.47,16.04,-0.089
0.0,168.000,22.00,48.00,24871.308,24703.308,10.831,136.7,4.728e+01,1.080e-04,38.224,32.277,818.1,1.000e+05,0.000,292.677,138.7,5.274e+01,1.188e-04,0.0,9.557e-05,1.220e-04,9.725e-05,-9.9,12.25,862.1,2.40,-9.1,-19.5,2.7,-18.1,-198.7,0.0,42.7,-20.5,-156.0,-20.5,69.8,34.9,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.5027e+22,3.202e+03,1.529e+00,2.596,1.0000,1.9975e+22,62.09,79.81,2.02,4.6854e+21,28.84,18.72,4.00,3.6724e+20,9.06,1.47,16.04,-0.089
0.0,169.000,22.00,48.00,24872.308,24703.308,10.830,137.4,4.606e+01,1.047e-04,38.224,32.277,819.8,1.000e+05,0.000,293.677,139.3,5.140e+01,1.152e-04,0.0,9.268e-05,1.183e-04,9.413e-05,-10.1,12.23,864.6,2.40,-9.1,-19.6,2.7,-18.3,-198.0,0.0,44.4,-10.4,-153.6,-10.4,70.1,35.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.4266e+22,3.202e+03,1.528e+00,2.596,1.0000,1.9367e+22,62.10,79.81,2.02,4.5429e+21,28.84,18.72,4.00,3.5577e+20,9.06,1.47,16.04,-0.089
0.0,170.000,22.00,48.00,24873.308,24703.308,10.829,138.0,4.487e+01,1.015e-04,38.224,32.277,821.5,1.000e+05,0.000,294.677,140.0,5.009e+01,1.117e-04,0.0,8.987e-05,1.147e-04,9.537e-05,-6.1,12.21,847.5,2.39,-9.2,-19.6,2.6,-14.6,-197.4,0.0,39.5,-8.7,-157.8,-8.7,70.4,35.2,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.3527e+22,3.203e+03,1.527e+00,2.596,1.0000,1.8778e+22,62.10,79.81,2.02,4.4047e+21,28.85,18.72,4.00,3.4466e+20,9.05,1.46,16.04,-0.089
0.0,171.000,22.00,48.00,24874.308,24703.308,10.828,138.3,4.383e+01,9.891e-05,42.435,38.439,822.4,1.000e+05,0.000,328.141,140.3,4.894e+01,1.089e-04,0.0,8.758e-05,1.117e-04,9.229e-05,-6.7,12.19,851.3,2.39,-9.2,-19.6,2.6,-15.3,-196.7,0.0,15.1,-13.6,-181.6,-13.6,70.7,35.4,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.2924e+22,3.203e+03,1.526e+00,2.596,1.0000,1.8297e+22,62.11,79.81,2.02,4.2919e+21,28.85,18.72,4.00,3.3554e+20,9.04,1.46,16.04,-0.089
0.0,172.000,22.00,48.00,24875.308,24703.308,10.828,138.7,4.281e+01,9.637e-05,42.435,38.439,823.2,1.000e+05,0.000,329.141,140.6,4.781e+01,1.061e-04,0.0,8.535e-05,1.088e-04,9.225e-05,-4.3,12.17,841.4,2.38,-9.2,-19.6,2.5,-13.1,-196.0,0.0,12.3,-12.8,-183.7,-12.8,71.0,35.5,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.2337e+22,3.203e+03,1.526e+00,2.596,1.0000,1.7829e+22,62.11,79.82,2.02,4.1820e+21,28.85,18.72,4.00,3.2666e+20,9.04,1.46,16.04,-0.089
0.0,173.000,22.00,48.00,24876.308,24703.308,10.827,139.0,4.181e+01,9.389e-05,42.435,38.439,824.1,1.000e+05,0.000,330.141,141.0,4.672e+01,1.035e-04,0.0,8.317e-05,1.060e-04,8.879e-05,-5.4,12.15,847.5,2.38,-9.2,-19.6,2.4,-14.2,-195.4,0.0,8.1,-14.8,-187.3,-14.8,71.4,35.7,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.1765e+22,3.203e+03,1.525e+00,2.596,1.0000,1.7372e+22,62.12,79.82,2.02,4.0750e+21,28.85,18.72,4.00,3.1802e+20,9.03,1.46,16.04,-0.089
0.0,174.000,22.00,48.00,24877.308,24703.308,10.826,139.3,4.084e+01,9.148e-05,42.435,38.439,825.0,1.000e+05,0.000,331.141,141.3,4.564e+01,1.008e-04,0.0,8.105e-05,1.032e-04,8.655e-05,-5.4,12.13,848.2,2.37,-9.3,-19.6,2.4,-14.2,-194.7,0.0,-6.3,-19.2,-201.0,-19.2,71.7,35.8,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.1208e+22,3.204e+03,1.525e+00,2.595,1.0000,1.6928e+22,62.12,79.82,2.02,3.9706e+21,28.86,18.72,4.00,3.0960e+20,9.02,1.46,16.04,-0.089
0.0,175.000,22.00,48.00,24878.308,24703.308,10.825,139.7,3.988e+01,8.913e-05,42.435,38.439,825.9,1.000e+05,0.000,332.141,141.6,4.459e+01,9.828e-05,0.0,7.899e-05,1.006e-04,8.604e-05,-3.5,12.11,840.6,2.37,-9.3,-19.6,2.3,-12.5,-194.0,0.0,-6.3,-23.2,-200.4,-23.2,72.0,36.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.0665e+22,3.204e+03,1.524e+00,2.595,1.0000,1.6494e+22,62.13,79.82,2.02,3.8690e+21,28.86,18.72,4.00,3.0141e+20,9.01,1.46,16.04,-0.089
0.0,176.000,22.00,48.00,24879.308,24703.308,10.824,140.0,3.896e+01,8.686e-05,42.745,38.756,826.7,1.000e+05,0.000,335.567,141.9,4.358e+01,9.581e-05,0.0,7.699e-05,9.800e-05,8.272e-05,-4.8,12.09,847.1,2.37,-9.3,-19.6,2.3,-13.7,-193.4,0.0,-12.4,-20.2,-205.8,-20.2,72.3,36.2,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.0140e+22,3.204e+03,1.524e+00,2.595,1.0000,1.6076e+22,62.13,79.82,2.02,3.7708e+21,28.86,18.72,4.00,2.9349e+20,9.01,1.46,16.04,-0.089
0.0,177.000,22.00,48.00,24880.308,24703.308,10.823,140.3,3.806e+01,8.465e-05,42.745,38.756,827.6,1.000e+05,0.000,336.567,142.3,4.258e+01,9.340e-05,0.0,7.505e-05,9.548e-05,7.866e-05,-7.1,12.07,858.5,2.36,-9.4,-19.7,2.2,-15.8,-192.7,0.0,-27.7,-13.8,-220.4,-13.8,72.6,36.3,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.9628e+22,3.204e+03,1.523e+00,2.595,1.0000,1.5668e+22,62.14,79.82,2.02,3.6750e+21,28.86,18.72,4.00,2.8577e+20,9.00,1.46,16.04,-0.089
0.0,178.000,22.00,48.00,24881.308,24703.308,10.822,140.7,3.718e+01,8.249e-05,42.745,38.756,828.5,1.000e+05,0.000,337.567,142.6,4.161e+01,9.106e-05,0.0,7.315e-05,9.303e-05,7.785e-05,-5.6,12.05,852.8,2.36,-9.4,-19.7,2.2,-14.5,-192.0,0.0,-28.1,-20.3,-220.1,-20.3,73.0,36.5,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.9130e+22,3.204e+03,1.523e+00,2.595,1.0000,1.5270e+22,62.14,79.82,2.02,3.5817e+21,28.86,18.72,4.00,2.7826e+20,8.99,1.45,16.04,-0.089
0.0,179.000,22.00,48.00,24882.308,24703.308,10.821,141.0,3.632e+01,8.039e-05,42.745,38.756,829.3,1.000e+05,0.000,338.567,142.9,4.066e+01,8.877e-05,0.0,7.130e-05,9.064e-05,7.426e-05,-7.6,12.03,862.9,2.35,-9.4,-19.7,2.1,-16.3,-191.4,0.0,-18.8,-13.3,-210.1,-13.3,73.3,36.6,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.8644e+22,3.205e+03,1.522e+00,2.594,1.0000,1.4882e+22,62.15,79.82,2.02,3.4908e+21,28.87,18.72,4.00,2.7095e+20,8.98,1.45,16.04,-0.089
0.0,180.000,22.00,48.00,24883.308,24703.308,10.820,141.3,3.548e+01,7.834e-05,42.745,38.756,830.2,1.000e+05,0.000,339.567,143.3,3.973e+01,8.654e-05,0.0,6.950e-05,8.832e-05,7.137e-05,-8.9,12.01,869.8,2.35,-9.5,-19.7,2.1,-17.5,-190.7,0.0,-23.9,-13.6,-214.6,-13.6,73.6,36.8,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.8170e+22,3.205e+03,1.522e+00,2.594,1.0000,1.4504e+22,62.15,79.82,2.02,3.4022e+21,28.87,18.72,4.00,2.6383e+20,8.98,1.45,16.04,-0.089
0.0,181.000,22.00,48.00,24884.308,24703.308,10.819,141.6,3.466e+01,7.635e-05,42.780,38.832,831.0,1.000e+05,0.000,340.840,143.6,3.883e+01,8.437e-05,0.0,6.775e-05,8.605e-05,6.922e-05,-9.3,11.99,872.8,2.34,-9.5,-19.7,2.0,-18.0,-190.0,0.0,-21.7,-7.1,-211.8,-7.1,73.9,37.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.7710e+22,3.205e+03,1.521e+00,2.594,1.0000,1.4137e+22,62.16,79.83,2.02,3.3160e+21,28.87,18.72,4.00,2.5689e+20,8.97,1.45,16.04,-0.089
0.0,182.000,22.00,48.00,24885.308,24703.308,10.818,142.0,3.386e+01,7.441e-05,42.780,38.832,831.9,1.000e+05,0.000,341.840,143.9,3.794e+01,8.225e-05,0.0,6.604e-05,8.385e-05,6.715e-05,-9.8,11.97,875.7,2.34,-9.5,-19.7,1.9,-18.4,-189.4,0.0,1.7,-8.3,-187.6,-8.3,74.2,37.1,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.7261e+22,3.205e+03,1.521e+00,2.594,1.0000,1.3779e+22,62.16,79.83,2.02,3.2320e+21,28.87,18.72,4.00,2.5015e+20,8.96,1.45,16.04,-0.089
0.0,183.000,22.00,48.00,24886.308,24703.308,10.818,142.3,3.308e+01,7.252e-05,42.780,38.832,832.8,1.000e+05,0.000,342.840,144.2,3.708e+01,8.018e-05,0.0,6.437e-05,8.170e-05,6.776e-05,-6.6,11.95,861.5,2.33,-9.6,-19.7,1.9,-15.5,-188.7,0.0,-4.7,-0.8,-193.4,-0.8,74.6,37.3,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.6823e+22,3.206e+03,1.520e+00,2.594,1.0000,1.3429e+22,62.17,79.83,2.02,3.1501e+21,28.88,18.72,4.00,2.4357e+20,8.95,1.45,16.04,-0.089
0.0,184.000,22.00,48.00,24887.308,24703.308,10.817,142.6,3.231e+01,7.068e-05,42.780,38.832,833.6,1.000e+05,0.000,343.840,144.6,3.623e+01,7.817e-05,0.0,6.275e-05,7.961e-05,6.691e-05,-5.3,11.93,856.8,2.33,-9.6,-19.7,1.8,-14.4,-188.0,0.0,11.3,-7.3,-176.7,-7.3,74.9,37.4,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.6397e+22,3.206e+03,1.520e+00,2.594,1.0000,1.3089e+22,62.17,79.83,2.02,3.0703e+21,28.88,18.73,4.00,2.3717e+20,8.95,1.45,16.04,-0.089
0.0,185.000,22.00,48.00,24888.308,24703.308,10.816,143.0,3.157e+01,6.888e-05,42.780,38.832,834.5,1.000e+05,0.000,344.840,144.9,3.540e+01,7.621e-05,0.0,6.116e-05,7.757e-05,6.433e-05,-6.6,11.91,863.5,2.32,-9.6,-19.7,1.8,-15.6,-187.3,0.0,17.3,-0.2,-170.0,-0.2,75.2,37.6,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.5981e+22,3.206e+03,1.519e+00,2.593,1.0000,1.2758e+22,62.18,79.83,2.02,2.9925e+21,28.88,18.73,4.00,2.3094e+20,8.94,1.45,16.04,-0.089
0.0,186.000,22.00,48.00,24889.308,24703.308,10.815,143.3,3.084e+01,6.713e-05,42.843,38.914,835.3,1.000e+05,0.000,346.355,145.2,3.460e+01,7.430e-05,0.0,5.962e-05,7.558e-05,6.238e-05,-7.1,11.89,866.5,2.32,-9.7,-19.8,1.7,-16.0,-186.7,0.0,17.7,5.2,-169.0,5.2,75.5,37.8,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.5577e+22,3.206e+03,1.519e+00,2.593,1.0000,1.2435e+22,62.19,79.83,2.02,2.9169e+21,28.88,18.73,4.00,2.2488e+20,8.93,1.44,16.04,-0.089
0.0,187.000,22.00,48.00,24890.308,24703.308,10.814,143.6,3.013e+01,6.543e-05,42.843,38.914,836.2,1.000e+05,0.000,347.355,145.6,3.381e+01,7.244e-05,0.0,5.812e-05,7.365e-05,5.997e-05,-8.3,11.87,873.4,2.32,-9.7,-19.8,1.7,-17.2,-186.0,0.0,-2.3,16.2,-188.3,16.2,75.8,37.9,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.5183e+22,3.206e+03,1.518e+00,2.593,1.0000,1.2121e+22,62.19,79.83,2.02,2.8431e+21,28.89,18.73,4.00,2.1897e+20,8.92,1.44,16.04,-0.089
0.0,188.000,22.00,48.00,24891.308,24703.308,10.813,143.9,2.943e+01,6.377e-05,42.843,38.914,837.1,1.000e+05,0.000,348.355,145.9,3.304e+01,7.063e-05,0.0,5.666e-05,7.177e-05,5.704e-05,-10.5,11.85,885.0,2.31,-9.7,-19.8,1.6,-19.2,-185.3,0.0,-16.8,20.3,-202.1,20.3,76.2,38.1,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.4799e+22,3.207e+03,1.518e+00,2.593,1.0000,1.1814e+22,62.20,79.83,2.02,2.7713e+21,28.89,18.73,4.00,2.1322e+20,8.91,1.44,16.04,-0.089
0.0,189.000,22.00,48.00,24892.308,24703.308,10.812,144.3,2.875e+01,6.215e-05,42.843,38.914,837.9,1.000e+05,0.000,349.355,146.2,3.229e+01,6.886e-05,0.0,5.523e-05,6.993e-05,5.563e-05,-10.5,11.83,885.7,2.31,-9.7,-19.8,1.6,-19.2,-184.7,0.0,-26.5,17.9,-211.1,17.9,76.5,38.2,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.4424e+22,3.207e+03,1.518e+00,2.593,1.0000,1.1515e+22,62.20,79.83,2.02,2.7012e+21,28.89,18.73,4.00,2.0762e+20,8.91,1.44,16.04,-0.089
0.0,190.000,22.00,48.00,24893.308,24703.308,10.811,144.6,2.809e+01,6.057e-05,42.843,38.914,838.8,1.000e+05,0.000,350.355,146.5,3.155e+01,6.714e-05,0.0,5.384e-05,6.815e-05,5.442e-05,-10.2,11.81,884.9,2.30,-9.8,-19.8,1.5,-18.9,-184.0,0.0,-17.6,15.9,-201.7,15.9,76.8,38.4,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.4059e+22,3.207e+03,1.517e+00,2.592,1.0000,1.1224e+22,62.21,79.83,2.02,2.6329e+21,28.90,18.73,4.00,2.0216e+20,8.90,1.44,16.04,-0.089
